"PackageId","Title","Originators","yearrange","ltercore","edilink","category","pub_notes","Keywords"
"knb-lter-hbr.324.1","Hubbard Brook Experimental Forest: Watershed 5 stem origin tracking data","Cleavitt, N., J. Hughes, and T.J. Fahey.","1984 - 2015","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.324.1","Vegetation","4050","populations;primary production;disturbance patterns;ecosystems;forests;watersheds;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.151.2","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 2004, 20 years post-harvest","Battles, J., C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2004 - 2004","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.151.2","Vegetation","4055","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.152.2","Forest Inventory of a Whole Tree Harvest: Hubbard Brook Experimental Forest Watershed 5, 2009, 25 years post-harvest","Battles, J., C. Johnson, S. Hamburg, T. Fahey, C. Driscoll, and G. Likens.","2009 - 2009","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.152.2","Vegetation","4056","aggrading forest;biomass;diameter breast height;forests;HBEF Watershed 5;HBR;Hubbard Brook LTER;inventory;trees;vegetation;watersheds;whole tree harvest;primary production;disturbance"
"knb-lter-hbr.53.5","Continuous Revegetation Survey Data, Watershed 5, Hubbard Brook Experimental Forest, 1984 - 1989","Fahey, T.","1984 - 1989","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.53.5","Vegetation","4059","clearcut;HBEF Watershed 5;HBR;Hubbard Brook LTER;tree;vegetation;watershed;disturbance;primary production"
"knb-lter-hbr.157.3","Health and mycorrhizal colonization response of sugar maple (Acer saccharum) seedlings to calcium addition in Watershed 1 at the Hubbard Brook Experimental Forest","Juice, S. and T. Fahey.","2003 - 2004","PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.157.3","Vegetation","4075","Acer saccharum;acid deposition;calcium;HBEF Watershed 1;HBR;Hubbard Brook LTER;seedlings;sugar maple decline;vesicular-arbuscular mycorrhizae;disturbance;inorganic nutrients;primary production"
"knb-lter-hbr.189.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Root Damage","Templer, P. and R. Sanders-DeMott.","2014 - 2015","DP OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.189.2","Vegetation","4080","root;root damage;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance"
"knb-lter-hbr.190.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Foliar Nitrogen","Templer, P. and R. Sanders-DeMott.","2014 - 2015","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.190.2","Vegetation","4080","foliage;nitrogen;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance"
"knb-lter-hbr.191.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Growth and Litter","Templer, P. and R. Sanders-DeMott.","2013 - 2015","DP; PP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.191.2","Vegetation","4080","growth;litter;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance;primary production"
"knb-lter-hbr.192.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Herbivory Damage and Snow Depth","Templer, P. and R. Sanders-DeMott.","2015 - 2015","DP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.192.2","Vegetation","4080","herbivory;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance"
"knb-lter-hbr.193.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Photosynthesis","Templer, P. and R. Sanders-DeMott.","2014 - 2015","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.193.2","Vegetation","4080","photosynthesis;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance;primary production"
"knb-lter-hbr.195.2","Climate Change Across Seasons Experiment (CCASE) Sapling Study at the Hubbard Brook Experimental Forest: Spring Phenology","Templer, P., R. Sanders-DeMott, and A. Bailey.","2014 - 2015","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.195.2","Vegetation","4080","phenology;ecosystems;forests;HBEF CCASE Plots;HBR;Hubbard Brook LTER;soil warming;snow removal;sapling;disturbance"
"knb-lter-hbr.233.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Fine Root Damage","Sanders-DeMott, R., P.H. Templer, P.O. Sorensen, and A.B. Reinmann.","2014 - 2015","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.233.1","Vegetation","4080","primary production;disturbance patterns;ecosystems;forests;watersheds;roots;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;root damage;soil warming;snow removal;Climate Change Across Seasons Experiment (CCASE);HBEF CCASE;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.234.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Root Nitrogen Uptake Capacity","Sanders-DeMott, R., P.H. Templer, P.O. Sorensen, and A.B. Reinmann.","2013 - 2015","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.234.1","Vegetation","4080","primary production;disturbance patterns;ecosystems;forests;watersheds;roots;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;root damage;soil warming;snow removal;Climate Change Across Seasons Experiment (CCASE);HBEF CCASE;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.259.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest: Sap Flow","Templer, P., J. Harrison, A. Reinmann, N. Phillips, P. Sorensen, and R. Sanders-Demott.","2015 - 2017","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.259.1","Vegetation","4080","Acer rubrum;CCASE;Climate change across seasons experiment;HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;New Hampshire;sap flow;snow removal;soil temperature;soil warming;ecosystems;forests;disturbance;primary production;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.260.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest: Leaf Level Photosynthesis","Templer, P., J. Harrison, A. Reinmann, N. Phillips, P. Sorensen, and R. Sanders-Demott.","2015 - 2017","DP; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.260.1","Vegetation","4080","Acer rubrum;CCASE;Climate change across seasons experiment;HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;New Hampshire;red maple;snow removal;soil temperature;soil warming;stomatal conductance;ecosystems;forests;leaves;photosynthesis;disturbance;primary production;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.261.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest: Foliar Nitrogen and Natural Abundance Nitrogen Isotopic Composition","Templer, P., J. Harrison, R. Sanders-DeMott, K. Schultz, and M. Blagden.","2012 - 2018","DP; IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.261.1","Vegetation","4080","disturbance;primary production;ecosystems;forests;soil temperature;nitrogen;foliage;nitrogen content;soil warming;snow removal;HBR;LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;White Mountain National Forest;Climate change across seasons experiment;CCASE;Acer rubrum;biota;climatologyMeteorologyAtmosphere;Ecology, Ecosystems, & Environment;Climate change;Climate change effects"
"knb-lter-hbr.271.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest: Branch Xylem Water Isotopic Composition","Templer, P., J. Harrison, M. Blagden, M. Green, and G. Salvucci.","2018 - 2018","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.271.1","Vegetation","4080","disturbance;ecosystems;forests;soil temperature;deuterium;soil warming;snow removal;HBR;LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;White Mountain National Forest;Climate change across seasons experiment;CCASE;Acer rubrum;branch xylem water;biota;climatologyMeteorologyAtmosphere;Ecology, Ecosystems, & Environment;Climate change;Climate change effects;stable isotopes"
"knb-lter-hbr.316.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest; concentrations of foliar metabolites: polyamines, amino acids, chlorophyll, carotenoids, soluble proteins, soluble elements, sugars, and total nitrogen and carbon in red maple (Acer rubrum) trees.","Minocha, R., M. Blagden, J.L. Harrison, R. Sanders-DeMott, S. Long, and P.H. Templer.","2015 - 2017","DP; IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.316.1","Vegetation","4080","ecosystems;forests;watersheds;soil temperature;soil;amino acids;chlorophyll;metabolism;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;soil warming;snow removal;Climate change across seasons experiment;CCASE;Acer rubrum;soluble inorganic elements;HPLC;polyamines;soil freeze-thaw cycles;stress;sugars;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.351.1","Climate Change Across Seasons Experiment (CCASE) at the Hubbard Brook Experimental Forest: growth and enzyme activity traits of soil fungi isolated from CCASE in July 2017, grown under a common garden experiment in the laboratory that mimicked CCASE soil temperature treatments","Finestone, J., P.H. Templer, and J.M. Bhatnagar.","2017 - 2019","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.351.1","Vegetation","4080","inorganic nutrients;organic matter;populations;primary production;disturbance patterns;ecosystems;forests;watersheds;fungi;decomposition;evolution;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Climate change across seasons experiment;CCASE;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.183.1","Tree DBH response to nitrogen and phosphorus fertilization in the MELNHE study, Hubbard Brook Experimental Forest, Bartlett Experimental Forest, and Jeffers Brook","Fisk, M.C., R.D. Yanai, and T.J. Fahey.","2008 - 2019","DP; PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.183.1","Vegetation","4100","ecosystems;forests;watersheds;trees;diamater breast height;nitrogen;phosphorus;disturbance;primary production;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Northern hardwood forest;nutrient limitation;nutrient fertilization;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.186.1","Litter chemistry and masses for the MELNHE NxP fertilization experiment","Fisk, M.C., R.D. Yanai, S.D. Hong, C.R. See, and S. Goswami.","2009 - 2018","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.186.1","Vegetation","4100","ecosystems;forests;nutrient limitation;carbon;nitrogen;phosphorus;aluminum;calcium;iron;potassioum;manganese;magnesium;sodium;sulfer;primary production;disturbance;Hubbard Brook Experimental Forest;HBEF Watershed 101;New Hampshire;NH;White Mountain National Forest;Bartlett Experimental Forest;MELNHE;Multiple Element Limitation in Northern Hardwood Ecosystems;northern hardwood forest;nutrient limitation;litterfall nutrient flux;litterfall chemistry;nutrient fertilization;litterfall;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.258.1","Physical, chemical, and metabolic leaf characteristics within sugar maple in the MELNHE study at Bartlett Experimental Forest, central NH USA, 2017","Young, A.R., R.D. Yanai, R. Minocha, S. Long, and J.E. Drake.","2017 - 2017","DP; IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.258.1","Vegetation","4100","trees;leaf nutrients;nutrients;nutrient limitation;leaves;leaf traits;light;amino acids;chlorophyll;specific leaf area;tree crown;light environment;polyamines;MELNHE;HBR LTER;Bartlett Experimental Forest;Ecology, Ecosystems, & Environment;White Mountain National Forest;Multiple Element Limitation in Northern Hardwood Ecosystems;biota;Ecology, Ecosystems, & Environment;Plant ecology"
"knb-lter-hbr.297.1","Temperature differences in hardwood trees using thermal dissipation probes in Hubbard Brook Experimental Forest, NH and Bartlett Experimental Forest, NH","Rice, A.M., M.T. Johnston, A.J. Libenson, and R.D. Yanai.","2013 - 2017","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.297.1","Vegetation","4100","ecosystems;forests;nutrient limitation;disturbance;Hubbard Brook Experimental Forest;HBEF Watershed 101;New Hampshire;NH;White Mountain National Forest;Bartlett Experimental Forest;sap flow;Acer rubrum;Acer saccharum;Betula papyrifera;Betula alleghaniensis;Fagus grandifolia;MELNHE;Multiple Element Limitation in Northern Hardwood Ecosystems;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.313.3","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE): Foliar Chemistry 2008-2022 in Bartlett, Hubbard Brook, and Jeffers Brook","Zukswert, J.M., S.D. Hong, K.E. Gonzales, C.R. See, and R.D. Yanai.","2008 - 2022","DP; IM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.313.3","Vegetation","4100","Hubbard Brook Experimental Forest;HBEF Watershed 101;New Hampshire;NH;White Mountain National Forest;Bartlett Experimental Forest;Acer rubrum;Acer saccharum;Betula papyrifera;Betula alleghaniensis;Fagus grandifolia;MELNHE;Multiple Element Limitation in Northern Hardwood Ecosystems;biota;ecosystems;forests;nutrient limitation;nitrogen;foliar nitrogen;phosphorus;disturbance;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.321.1","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE) - Raw images for the analysis of stomatal density and length 2021-2022","Zukswert, J.M., S. Weimer, A. McGarry, A. Fessenden, A. Carter, and R.D. Yanai.","2021 - 2022", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.321.1","Vegetation","4100","ecosystems;forests;foliage;disturbance;fertilization;nutrients;density;stomata;stomatal density;stomatal length;MELNHE;HBR;LTER;Hubbard Brook Experimental Forest;Bartlett Experimental Forest;Jeffers Brook;White Mountain National Forest"
"knb-lter-hbr.354.1","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE): Root cores and mycorrhizal colonization","Diggs, F.M. and J.N. Nash.","2010 - 2010","DP; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.354.1","Vegetation","4100","ecosystems;forests;mycorrhizae;fungi;soil;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Bartlett Experimental Forest;BEF;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.360.2","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE): Fresh Litter Chemistry","Zukswert, J., K. Gonzales, S. Hong, C. See, B. Quintero, and R.D. Yanai.","2009 - 2022","DP; IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.360.2","Vegetation","4100","HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;ecosystems;forests;leaf litter;leaf nutrients;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.372.1","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE) - stomatal density and length 2021-2022","Zukswert, J.M., S. Weimer, A. McGarry, A. Fessenden, A. Carter, and R.D. Yanai.","2021 - 2022","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.372.1","Vegetation","4100","ecosystems;forests;foliage;disturbance;fertilization;nutrients;density;stomata;stomatal density;stomatal length;MELNHE;HBR;LTER;Hubbard Brook Experimental Forest;Bartlett Experimental Forest;Jeffers Brook;White Mountain National Forest"
"knb-lter-hbr.373.1","Biomass accumulation in trees and downed wood at Bartlett Experimental Forest, Hubbard Brook Experimental Forest, the Bowl Natural Research Area, and the White Mountain National Forest, NH, USA","Nash, J.M., M.A. Vadeboncoeur, A.D. Wild, A. Zee, E.A. Cornell, M.A. Arthur, and R.D. Yanai.","1994 - 2021","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.373.1","Vegetation","4100","ecosystems;forests;clearcut;chronosequence;aboveground biomass;carbon cycling;woody debris;old-growth forests;successional dynamics;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;Bartlett Experimental Forest;BEF;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.374.1","Multiple Element Limitation in Northern Hardwood Ecosystems (MELNHE): Root biomass and growth responses to nitrogen and phosphorus","Fahey, T.J., S. Li, S. Shan, M. Fisk, R.D. Yanai, and J. Blum.","2010 - 2018","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.374.1","Vegetation","4100","allocation;apatite;co-limitation;Hubbard Brook Experimental Forest;White Mountain National Forest;LTER;HBR;MELNHE;Jeffers Brook;Bartlett Experimental Forest;fine roots;nitrogen limitation;primary productivity;biomass;phosphorus"
"knb-lter-hbr.377.1","Multiple Element Limitation in Northeast Hardwood Ecosystems (MELNHE): Foliage Scans and Photographs","Zukswert, J.M.","2021 - 2023", ,"https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.377.1","Vegetation","4100","White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBR;ecosystems;forests;watersheds;inorganic nutrients;organic matter;primary production;disturbance patterns;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.397.1","Multiple Element Limitation in Northern Hardwood Ecosystems (MELNHE): Leaf Litter Decomposition 2012-2014","Biche, R., B.N. Innusa, J.M. Zukswert, G. Gilcrist, A. Young, and R.D. Yanai.","2012 - 2014","PM; DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.397.1","Vegetation","4100","nutrient availability;stand age;decomposers;White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBR;ecosystems;forests;decomposition;leaf litter;nitrogen;phosphorus;leaf decomposition;litter decomposition;inorganic nutrients;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.407.1","Multiple Element Limitation in Northern Hardwood Ecosystems (MELNHE): Nitrogen and phosphorus additions affect fruiting of ectomycorrhizal fungi in a temperate hardwood forest, 2018","Bashian-Victoroff, C., L.J. Lamit, T. Horton, and R.D. Yanai.","2018 - 2018","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.407.1","Vegetation","4100","ectomycorrhizal fungi;community ecology;northern hardwood forest;MELNHE;nutrient limitation;sporocarp;White Mountain National Forest;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBR;ecosystems;forests;watersheds;fungi;spores;nitrogen;nutrients;organic matter;disturbance patterns;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.399.1","Ten-year interval tree-remeasure of a Northern Hardwood Forest: Bird Area, 1981 - ongoing, Hubbard Brook Experimental Forest","Battles, J.J. and N. Cleavitt.","1981 - 2021","PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.399.1","Vegetation","4101","HBEF;HBEF bird area;HBES;HBR;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;Hubbard Brook LTER;New Hampshire;NH;White Mountain National Forest;biota;biomass;climate change;diameter at breast height;disturbance;droughts;ecosystems;forests;herbivory;inventories;populations;primary production;trees;vegetation;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.42.9","Forest Inventory of a Northern Hardwood Forest: Bird Area at the Hubbard Brook Experimental Forest, 1981","Sherry, T.W., R.T. Holmes, and T. Siccama.","1981 - 1981","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.42.9","Vegetation","4101","HBEF Bird Area;HBR;Hubbard Brook LTER;inventories;populations;primary production;trees;diameter at breast height;watersheds;vegetation;biomass;biological substances;plants;forests;vegetation dynamics"
"knb-lter-hbr.43.6","Forest Inventory of a Northern Hardwood Forest: Bird Area, 1991 - present, Hubbard Brook Experimental Forest","Battles, J.J. and N. Cleavitt.","1991 - 2021","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.43.6","Vegetation","4101","HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;HBEF bird area;biota;ecosystems;forests;watersheds;biomass;diameter at breast height;inventories;trees;vegetation;disturbance;climate change;droughts;herbivory;populations;primary production;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.124.5","Tree recruitment data for the Hubbard Brook Valley Plots, baseline data collected 1995 - 1998","Battles, J. and T. Fahey.","1995 - 1998","PS; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.124.5","Vegetation","4200","biomass;diameter breast height;forests;HBEF Valleywide Plots;HBR;Hubbard Brook LTER;inventory;saplings;schwarz;seedlings;trees;vegetation;watersheds;primary production"
"knb-lter-hbr.125.6","Hubbard Brook Experimental Forest: Valleywide Plot Tree and Sapling Inventory – 1995, 2005, 2015","Battles, J.J., N. Cleavitt, and T. Fahey.","1995 - 2016","PS; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.125.6","Vegetation","4202","populations;primary production;disturbance patterns;ecosystems;forests;watersheds;Plant biomass;diameter breast height;inventories;trees;vegetation;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.51.14","Hubbard Brook Experimental Forest: Routine Seasonal Phenology Measurements, 1989 - present","USDA Forest Service, Northern Research Station.","1989 - 2023","PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.51.14","Vegetation","4300","ecosystems;forests;watersheds;phenology;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Climate change;Climate change effects;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.325.1","Hubbard Brook Experimental Forest: Watershed 4 Vegetation Inventory","USDA Forest Service, Northern Research Station.","1992 - 2011","DP; PP; PS","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.325.1","Vegetation","4400","primary production;disturbance patterns;ecosystems;forests;watersheds;diameter breast height;trees;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.45.5","Hubbard Brook Experimental Forest Watershed 1 Temporal Canopy Leaf Chemistry, 1999 - 2002","Fahey, T.","1999 - 2002","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.45.5","Vegetation","4401","canopy;carbon;cation;chemistry;foliage;forest;HBEF Watershed 1;HBR;Hubbard Brook LTER;leaves;nitrogen;tree;watershed;inorganic nutrients"
"knb-lter-hbr.44.6","Hubbard Brook Experimental Forest: Watershed 6 Temporal Canopy Leaf Chemistry, 1992 - ongoing","Fahey, T.J., L.H. Pardo, C.L. Goodale, and N.K. Lany.","1992 - 2020","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.44.6","Vegetation","4406","ecosystems;forests;watersheds;foliage;foliar nitrogen;cations;canopies;chemical properties;leaves;leaf nutrients;isotopes;disturbance;HBR;Hubbard Brook LTER;Hubbard Brook Experimental Forest;Hubbard Brook Ecosystem Study;HBES;HBEF;New Hampshire;NH;White Mountain National Forest;biota;climatologyMeteorologyAtmosphere;Ecology, Ecosystems, & Environment"
"knb-lter-hbr.153.2","Foliar nitrogen at the Hubbard Brook Experimental Forest and surrounding areas in the White Mountains, NH, 2004-2014","Ayres, M., E. Stange, and N. Lany.","2004 - 2014","IM; OM","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.153.2","Vegetation","4410","Acer pensylvanicum;Acer saccharum;Fagus grandifolia;HBEF Bird Area;HBR;Hubbard Brook LTER;nitrogen;Viburnum lantanoides;White Mountain National Forest;inorganic nutrients"
"knb-lter-hbr.254.1","Ice thickness measurements from the Ice Storm Experiment (ISE) at the Hubbard Brook Experimental Forest","Rustad, L., J. Campbell, and C. Driscoll.","2016 - 2017","DP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.254.1","Vegetation","4500","disturbance;Ecology, Ecosystems, & Environment;climatologyMeteorologyAtmosphere;ice damage;ice storm;Ice Storm Experiment;ISE;extreme weather events;HBR;LTER;HBEF;NH;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Hubbard Brook;White Mountain National Forest;ice;storms"
"knb-lter-hbr.256.1","Hubbard Brook Experimental Forest: Ice Storm Experiment - fine root biomass and ingrowth","Fahey, T.","2016 - 2018","OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.256.1","Vegetation","4500","HBR LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Ice Storm Experiment ISE;ice storm;ice damage;disturbance;roots;fine root production;belowground production;belowground biomass;Ecology, Ecosystems, & Environment;biota;climatologyMeteorologyAtmosphere"
"knb-lter-hbr.265.1","Canopy cover data from the Ice Storm Experiment (ISE) plots","Leuenberger, W.M. and D. Parry.","2015 - 2016","DP; OM; PP","https://portal.edirepository.org/nis/mapbrowse?packageid=knb-lter-hbr.265.1","Vegetation","4500","HBR LTER;Hubbard Brook Ecosystem Study;Hubbard Brook Experimental Forest;New Hampshire;Ice Storm Experiment ISE;species abundance;extreme weather events;northern hardwood forest;canopy cover;ocular tube;visual estimate;disturbance;forest disturbance;populations"
